code_module,gender,region,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result
GGG,M,Scotland,A Level or Equivalent,35-55,0,30,Y,Fail
FFF,M,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Pass
FFF,M,South West Region,Lower Than A Level,0-35,0,60,N,Pass
BBB,F,South Region,No Formal quals,0-35,0,60,N,Pass
FFF,M,London Region,A Level or Equivalent,0-35,0,120,N,Fail
FFF,M,Ireland,Lower Than A Level,0-35,0,120,N,Pass
DDD,M,South Region,HE Qualification,0-35,0,60,N,Withdrawn
FFF,M,South Region,Lower Than A Level,0-35,0,60,N,Withdrawn
GGG,F,West Midlands Region,Lower Than A Level,0-35,0,30,Y,Withdrawn
CCC,M,North Western Region,A Level or Equivalent,0-35,0,150,N,Withdrawn
GGG,F,North Western Region,Lower Than A Level,0-35,1,120,Y,Fail
DDD,M,Wales,A Level or Equivalent,0-35,0,60,N,Pass
CCC,M,South West Region,HE Qualification,0-35,0,30,N,Pass
BBB,F,East Anglian Region,Lower Than A Level,35-55,0,60,N,Fail
DDD,F,London Region,HE Qualification,0-35,0,60,N,Withdrawn
FFF,M,East Anglian Region,A Level or Equivalent,0-35,0,120,N,Fail
DDD,M,East Midlands Region,HE Qualification,35-55,0,60,N,Pass
GGG,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Pass
BBB,F,East Anglian Region,A Level or Equivalent,0-35,2,120,N,Fail
DDD,M,South East Region,A Level or Equivalent,35-55,2,60,N,Fail
FFF,M,South Region,Lower Than A Level,0-35,0,60,N,Fail
CCC,M,North Western Region,HE Qualification,0-35,0,30,N,Fail
GGG,F,South East Region,A Level or Equivalent,0-35,0,30,N,Withdrawn
GGG,M,East Anglian Region,Lower Than A Level,35-55,0,150,N,Pass
BBB,F,South Region,Lower Than A Level,0-35,0,60,N,Withdrawn
BBB,F,Wales,A Level or Equivalent,35-55,0,75,N,Fail
GGG,M,Wales,A Level or Equivalent,35-55,0,30,N,Pass
DDD,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass
DDD,M,Yorkshire Region,Lower Than A Level,0-35,0,120,N,Withdrawn
FFF,F,London Region,HE Qualification,35-55,0,60,N,Pass
AAA,F,South West Region,Lower Than A Level,0-35,0,60,N,Pass
BBB,F,South East Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
CCC,M,North Region,A Level or Equivalent,0-35,0,30,N,Withdrawn
CCC,M,East Midlands Region,Lower Than A Level,35-55,0,120,N,Withdrawn
FFF,M,Wales,Lower Than A Level,35-55,0,60,N,Pass
AAA,F,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
FFF,M,London Region,Lower Than A Level,0-35,1,120,N,Pass
FFF,M,South West Region,Lower Than A Level,0-35,0,90,N,Withdrawn
BBB,F,South West Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
FFF,F,South East Region,A Level or Equivalent,35-55,1,100,N,Pass
EEE,M,South West Region,HE Qualification,35-55,0,30,N,Pass
DDD,F,London Region,HE Qualification,0-35,0,60,N,Fail
FFF,M,East Anglian Region,Lower Than A Level,0-35,2,120,Y,Fail
CCC,M,South West Region,HE Qualification,0-35,0,60,N,Pass
DDD,F,Wales,Lower Than A Level,0-35,0,60,N,Fail
FFF,F,North Region,A Level or Equivalent,35-55,3,60,N,Fail
CCC,M,London Region,Post Graduate Qualification,35-55,0,60,N,Withdrawn
CCC,M,South West Region,Lower Than A Level,0-35,0,60,N,Withdrawn
FFF,M,South East Region,Lower Than A Level,35-55,0,60,N,Withdrawn
CCC,M,South Region,HE Qualification,35-55,0,90,N,Withdrawn
DDD,M,Wales,Lower Than A Level,0-35,0,150,N,Pass
DDD,M,South East Region,Lower Than A Level,0-35,0,60,N,Fail
EEE,F,North Region,HE Qualification,0-35,0,30,N,Pass
FFF,M,Yorkshire Region,Lower Than A Level,35-55,0,120,Y,Withdrawn
DDD,M,North Western Region,Lower Than A Level,0-35,0,90,N,Withdrawn
DDD,M,South East Region,Lower Than A Level,0-35,0,120,N,Withdrawn
BBB,F,East Midlands Region,Lower Than A Level,35-55,0,60,N,Pass
DDD,F,South East Region,A Level or Equivalent,35-55,0,60,Y,Withdrawn
CCC,F,East Anglian Region,Lower Than A Level,0-35,0,90,N,Pass
DDD,M,East Anglian Region,A Level or Equivalent,0-35,1,60,N,Fail
GGG,F,London Region,Lower Than A Level,35-55,0,30,N,Pass
GGG,F,South East Region,A Level or Equivalent,0-35,0,30,N,Pass
FFF,M,Scotland,A Level or Equivalent,0-35,1,60,N,Pass
DDD,M,North Western Region,Lower Than A Level,35-55,0,60,N,Fail
FFF,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass
DDD,M,East Midlands Region,Lower Than A Level,0-35,0,60,N,Pass
FFF,M,North Region,A Level or Equivalent,0-35,1,60,N,Pass
BBB,F,Ireland,Lower Than A Level,0-35,0,60,N,Fail
EEE,M,South Region,A Level or Equivalent,35-55,0,30,N,Withdrawn
BBB,F,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,East Anglian Region,Lower Than A Level,0-35,1,60,N,Pass
CCC,M,East Anglian Region,Lower Than A Level,0-35,0,90,N,Withdrawn
BBB,F,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
FFF,F,Scotland,HE Qualification,35-55,1,90,N,Withdrawn
DDD,F,North Western Region,A Level or Equivalent,0-35,1,180,N,Withdrawn
FFF,F,East Anglian Region,Lower Than A Level,0-35,0,150,Y,Pass
FFF,M,London Region,A Level or Equivalent,0-35,1,120,N,Withdrawn
BBB,F,Scotland,A Level or Equivalent,0-35,0,60,N,Pass
DDD,M,South Region,Lower Than A Level,0-35,0,60,N,Withdrawn
BBB,F,South West Region,Lower Than A Level,0-35,1,60,N,Fail
EEE,M,London Region,Lower Than A Level,35-55,0,30,N,Fail
FFF,M,North Region,HE Qualification,35-55,0,90,N,Withdrawn
GGG,M,South East Region,Lower Than A Level,0-35,0,30,Y,Pass
EEE,M,North Western Region,HE Qualification,35-55,0,30,N,Withdrawn
CCC,M,Scotland,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,South West Region,A Level or Equivalent,0-35,0,120,N,Fail
FFF,F,London Region,A Level or Equivalent,0-35,0,60,N,Pass
FFF,M,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Withdrawn
EEE,M,South Region,HE Qualification,0-35,0,30,N,Pass
BBB,M,East Anglian Region,Lower Than A Level,0-35,1,120,N,Pass
FFF,M,Wales,Lower Than A Level,0-35,0,120,N,Fail
FFF,F,North Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
DDD,M,South West Region,Lower Than A Level,0-35,0,60,Y,Withdrawn
FFF,M,South East Region,A Level or Equivalent,0-35,0,90,Y,Pass
BBB,F,East Anglian Region,Lower Than A Level,0-35,0,60,N,Withdrawn
GGG,F,South East Region,Lower Than A Level,0-35,0,30,N,Pass
CCC,M,South Region,A Level or Equivalent,35-55,0,180,N,Pass
EEE,M,Scotland,A Level or Equivalent,0-35,0,60,N,Pass
FFF,M,South East Region,Lower Than A Level,35-55,0,120,N,Withdrawn
DDD,F,East Anglian Region,A Level or Equivalent,0-35,0,60,Y,Pass
BBB,F,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
EEE,M,South West Region,A Level or Equivalent,35-55,0,60,N,Pass
DDD,F,Scotland,A Level or Equivalent,35-55,1,330,N,Withdrawn
FFF,M,London Region,Lower Than A Level,0-35,0,120,N,Withdrawn
DDD,F,East Midlands Region,A Level or Equivalent,35-55,0,60,Y,Withdrawn
FFF,M,East Anglian Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
FFF,M,North Western Region,Lower Than A Level,0-35,0,60,N,Pass
DDD,M,East Anglian Region,Lower Than A Level,0-35,2,120,N,Fail
BBB,M,East Anglian Region,HE Qualification,35-55,0,90,N,Withdrawn
DDD,F,East Anglian Region,A Level or Equivalent,0-35,0,60,Y,Withdrawn
FFF,M,North Region,HE Qualification,0-35,0,120,N,Pass
DDD,M,Scotland,A Level or Equivalent,0-35,0,60,N,Fail
BBB,F,East Anglian Region,Lower Than A Level,0-35,0,60,N,Fail
FFF,M,East Midlands Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
CCC,F,South East Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
FFF,M,London Region,Lower Than A Level,0-35,0,180,N,Withdrawn
GGG,F,East Anglian Region,Lower Than A Level,35-55,0,30,N,Withdrawn
AAA,F,Yorkshire Region,A Level or Equivalent,35-55,0,120,N,Fail
GGG,F,Scotland,A Level or Equivalent,0-35,0,30,Y,Pass
BBB,F,East Anglian Region,Lower Than A Level,35-55,1,120,N,Pass
FFF,M,South West Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
DDD,M,North Region,HE Qualification,0-35,0,60,N,Pass
DDD,M,London Region,Lower Than A Level,35-55,0,60,N,Pass
GGG,F,West Midlands Region,Lower Than A Level,0-35,0,30,N,Fail
CCC,F,South West Region,Lower Than A Level,35-55,0,60,Y,Pass
EEE,F,Scotland,Lower Than A Level,0-35,0,90,Y,Pass
DDD,M,South Region,Lower Than A Level,0-35,1,120,N,Withdrawn
EEE,M,East Anglian Region,Lower Than A Level,0-35,0,60,N,Pass
FFF,M,East Midlands Region,Lower Than A Level,35-55,0,60,N,Pass
DDD,M,East Anglian Region,A Level or Equivalent,0-35,0,90,N,Fail
GGG,F,South East Region,A Level or Equivalent,0-35,0,30,N,Pass
FFF,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Pass
BBB,F,Scotland,A Level or Equivalent,35-55,1,120,N,Withdrawn
FFF,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Withdrawn
CCC,F,South East Region,A Level or Equivalent,35-55,0,60,N,Pass
DDD,M,London Region,HE Qualification,0-35,0,60,N,Pass
EEE,M,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Pass
DDD,M,East Anglian Region,A Level or Equivalent,0-35,2,120,N,Withdrawn
EEE,M,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
DDD,F,West Midlands Region,A Level or Equivalent,35-55,0,60,N,Fail
FFF,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass
GGG,F,East Midlands Region,Lower Than A Level,35-55,0,30,N,Fail
EEE,M,Scotland,HE Qualification,0-35,0,60,N,Fail
BBB,F,West Midlands Region,A Level or Equivalent,0-35,1,90,N,Withdrawn
FFF,M,South East Region,Lower Than A Level,0-35,2,90,N,Fail
BBB,F,London Region,A Level or Equivalent,0-35,0,120,N,Fail
DDD,M,Scotland,Lower Than A Level,0-35,0,120,N,Withdrawn
FFF,M,Yorkshire Region,HE Qualification,0-35,0,60,N,Pass
FFF,M,North Western Region,HE Qualification,0-35,0,60,N,Pass
BBB,F,London Region,Lower Than A Level,0-35,0,60,N,Pass
DDD,M,Scotland,HE Qualification,0-35,0,120,N,Withdrawn
AAA,F,South Region,A Level or Equivalent,35-55,0,60,N,Pass
FFF,M,London Region,A Level or Equivalent,35-55,0,60,N,Pass
FFF,M,Scotland,Lower Than A Level,35-55,0,90,N,Pass
BBB,F,Yorkshire Region,A Level or Equivalent,0-35,1,120,N,Fail
FFF,M,South Region,Lower Than A Level,35-55,0,120,N,Withdrawn
DDD,M,South West Region,A Level or Equivalent,55<=,0,120,N,Withdrawn
GGG,F,South East Region,Lower Than A Level,35-55,0,30,N,Fail
CCC,M,Wales,Lower Than A Level,0-35,0,60,N,Fail
CCC,M,Scotland,A Level or Equivalent,35-55,1,60,N,Fail
FFF,M,South Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
BBB,F,Ireland,Lower Than A Level,0-35,0,60,N,Pass
BBB,F,East Midlands Region,Lower Than A Level,0-35,2,60,Y,Fail
FFF,M,East Anglian Region,Lower Than A Level,0-35,0,60,N,Pass
FFF,M,Scotland,A Level or Equivalent,35-55,0,240,N,Withdrawn
BBB,F,London Region,A Level or Equivalent,35-55,1,180,N,Withdrawn
FFF,M,North Western Region,A Level or Equivalent,0-35,0,60,N,Pass
EEE,M,East Midlands Region,A Level or Equivalent,35-55,0,30,Y,Fail
BBB,F,South East Region,A Level or Equivalent,35-55,0,120,N,Pass
BBB,F,Ireland,A Level or Equivalent,35-55,0,60,N,Pass
EEE,F,North Western Region,A Level or Equivalent,0-35,0,150,N,Pass
FFF,M,North Region,HE Qualification,0-35,0,120,N,Pass
DDD,M,London Region,HE Qualification,0-35,0,120,N,Withdrawn
BBB,F,Ireland,Lower Than A Level,35-55,0,60,N,Pass
CCC,F,North Region,Post Graduate Qualification,35-55,0,60,N,Pass
GGG,F,South East Region,A Level or Equivalent,35-55,0,30,N,Pass
BBB,F,South Region,Lower Than A Level,0-35,0,120,Y,Pass
GGG,F,Yorkshire Region,A Level or Equivalent,0-35,0,30,N,Fail
GGG,M,East Midlands Region,Lower Than A Level,35-55,0,30,N,Pass
FFF,M,London Region,HE Qualification,0-35,0,60,N,Pass
BBB,F,East Anglian Region,Lower Than A Level,35-55,0,60,N,Pass
DDD,M,South West Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
BBB,F,North Western Region,Lower Than A Level,0-35,0,60,N,Withdrawn
BBB,M,South East Region,A Level or Equivalent,0-35,1,120,N,Pass
CCC,M,West Midlands Region,A Level or Equivalent,35-55,1,120,N,Pass
BBB,F,North Western Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,Scotland,A Level or Equivalent,35-55,1,60,N,Pass
DDD,M,Scotland,Post Graduate Qualification,35-55,1,60,N,Withdrawn
AAA,M,South Region,Lower Than A Level,0-35,0,120,N,Pass
BBB,F,East Anglian Region,Lower Than A Level,0-35,0,60,N,Pass
EEE,M,Scotland,HE Qualification,0-35,0,60,N,Pass
AAA,M,Scotland,A Level or Equivalent,35-55,0,60,N,Pass
CCC,M,Wales,Lower Than A Level,35-55,1,60,N,Withdrawn
FFF,M,North Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
BBB,F,East Anglian Region,Lower Than A Level,35-55,0,60,Y,Pass
EEE,M,South West Region,HE Qualification,0-35,0,60,N,Fail
DDD,M,Wales,HE Qualification,0-35,0,60,N,Pass
BBB,F,London Region,Post Graduate Qualification,35-55,0,60,N,Pass
BBB,F,South East Region,Lower Than A Level,35-55,0,120,N,Withdrawn
FFF,M,East Anglian Region,HE Qualification,0-35,1,120,N,Withdrawn
DDD,M,London Region,A Level or Equivalent,35-55,2,150,N,Withdrawn
BBB,F,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Fail
CCC,M,Yorkshire Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
CCC,M,Ireland,A Level or Equivalent,0-35,0,30,N,Withdrawn
GGG,M,London Region,Lower Than A Level,0-35,0,30,N,Pass
CCC,M,Scotland,A Level or Equivalent,0-35,0,30,N,Pass
BBB,F,West Midlands Region,Lower Than A Level,0-35,0,60,N,Withdrawn
EEE,M,South Region,A Level or Equivalent,0-35,0,60,N,Fail
BBB,F,London Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
BBB,F,North Western Region,A Level or Equivalent,0-35,0,60,N,Fail
FFF,M,Wales,A Level or Equivalent,0-35,1,180,N,Withdrawn
BBB,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass
EEE,M,Scotland,HE Qualification,0-35,0,30,N,Withdrawn
DDD,F,Scotland,HE Qualification,0-35,2,310,N,Withdrawn
BBB,F,North Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
CCC,M,West Midlands Region,Lower Than A Level,0-35,0,210,N,Withdrawn
DDD,F,East Anglian Region,Lower Than A Level,0-35,4,60,N,Withdrawn
FFF,M,Wales,A Level or Equivalent,0-35,0,240,N,Withdrawn
DDD,M,East Anglian Region,Lower Than A Level,0-35,0,120,Y,Withdrawn
CCC,F,North Western Region,HE Qualification,35-55,0,60,N,Pass
BBB,M,East Midlands Region,A Level or Equivalent,35-55,0,60,N,Pass
FFF,F,Wales,A Level or Equivalent,0-35,0,60,N,Pass
EEE,M,Yorkshire Region,A Level or Equivalent,0-35,0,180,N,Pass
GGG,F,North Western Region,Lower Than A Level,35-55,0,30,N,Pass
BBB,F,East Midlands Region,Lower Than A Level,0-35,1,60,N,Withdrawn
FFF,M,North Western Region,A Level or Equivalent,0-35,0,120,N,Fail
FFF,M,London Region,HE Qualification,35-55,1,120,N,Fail
FFF,M,South Region,Lower Than A Level,0-35,1,60,N,Withdrawn
EEE,M,Wales,HE Qualification,0-35,0,30,N,Pass
CCC,M,North Region,Lower Than A Level,0-35,0,90,N,Withdrawn
GGG,F,East Anglian Region,Lower Than A Level,35-55,0,30,N,Pass
CCC,F,North Region,A Level or Equivalent,0-35,0,120,N,Pass
CCC,M,East Anglian Region,HE Qualification,35-55,0,90,N,Pass
BBB,F,East Anglian Region,A Level or Equivalent,0-35,3,60,N,Fail
BBB,F,London Region,HE Qualification,35-55,0,60,N,Pass
BBB,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,South Region,Lower Than A Level,0-35,0,60,N,Withdrawn
GGG,F,East Midlands Region,Lower Than A Level,0-35,0,30,N,Pass
DDD,F,North Region,HE Qualification,0-35,0,180,N,Withdrawn
FFF,M,North Region,Lower Than A Level,0-35,0,60,N,Withdrawn
DDD,M,East Anglian Region,A Level or Equivalent,0-35,0,60,Y,Pass
BBB,F,London Region,HE Qualification,35-55,0,60,N,Pass
CCC,M,South Region,Lower Than A Level,0-35,0,120,N,Withdrawn
BBB,M,Wales,A Level or Equivalent,0-35,0,120,N,Pass
BBB,F,South Region,Lower Than A Level,0-35,0,120,N,Withdrawn
FFF,M,South Region,A Level or Equivalent,0-35,1,90,N,Fail
DDD,F,London Region,A Level or Equivalent,0-35,0,60,N,Pass
FFF,M,South East Region,Lower Than A Level,35-55,0,60,N,Pass
BBB,F,Wales,Lower Than A Level,0-35,1,120,N,Pass
FFF,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass
FFF,M,Scotland,Lower Than A Level,0-35,0,60,N,Pass
BBB,F,North Western Region,Lower Than A Level,35-55,0,60,N,Pass
BBB,F,North Region,A Level or Equivalent,0-35,0,120,N,Pass
CCC,M,South West Region,A Level or Equivalent,0-35,0,120,N,Pass
BBB,F,South East Region,A Level or Equivalent,0-35,0,120,N,Pass
DDD,M,Scotland,Lower Than A Level,0-35,0,60,N,Withdrawn
EEE,M,East Midlands Region,A Level or Equivalent,35-55,0,30,N,Pass
EEE,M,London Region,HE Qualification,35-55,0,60,N,Pass
FFF,M,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
DDD,F,South East Region,A Level or Equivalent,35-55,1,60,N,Fail
BBB,F,South East Region,HE Qualification,35-55,0,120,N,Pass
BBB,F,London Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
FFF,M,Wales,Lower Than A Level,0-35,1,120,N,Fail
GGG,F,South West Region,A Level or Equivalent,0-35,0,30,Y,Pass
BBB,F,Yorkshire Region,A Level or Equivalent,0-35,0,60,N,Fail
CCC,M,Scotland,Lower Than A Level,0-35,0,60,N,Pass
FFF,M,South Region,A Level or Equivalent,35-55,1,60,N,Fail
EEE,M,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
CCC,F,Scotland,HE Qualification,35-55,0,60,N,Pass
FFF,M,West Midlands Region,Lower Than A Level,0-35,0,180,Y,Withdrawn
FFF,M,Ireland,A Level or Equivalent,0-35,0,90,N,Pass
GGG,F,North Region,A Level or Equivalent,0-35,0,30,N,Pass
FFF,M,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,West Midlands Region,Lower Than A Level,0-35,1,60,Y,Fail
FFF,M,South East Region,A Level or Equivalent,35-55,0,210,N,Pass
BBB,F,Yorkshire Region,A Level or Equivalent,35-55,0,60,N,Withdrawn
CCC,M,South Region,Lower Than A Level,0-35,0,60,Y,Withdrawn
CCC,M,South West Region,A Level or Equivalent,0-35,0,60,Y,Pass
FFF,M,Wales,Lower Than A Level,0-35,0,60,N,Fail
EEE,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
DDD,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
BBB,F,South Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
BBB,F,London Region,A Level or Equivalent,0-35,0,60,N,Fail
FFF,M,Scotland,A Level or Equivalent,0-35,0,60,N,Pass
FFF,M,South Region,Lower Than A Level,0-35,0,90,N,Withdrawn
DDD,F,London Region,HE Qualification,0-35,0,90,N,Pass
FFF,M,South Region,Lower Than A Level,0-35,0,60,N,Pass
FFF,M,East Anglian Region,Lower Than A Level,0-35,0,120,N,Withdrawn
EEE,M,South West Region,Lower Than A Level,0-35,0,60,Y,Withdrawn
GGG,M,Yorkshire Region,A Level or Equivalent,0-35,0,30,N,Pass
FFF,M,Yorkshire Region,HE Qualification,0-35,0,120,N,Pass
FFF,M,South Region,Lower Than A Level,35-55,0,60,N,Pass
BBB,F,North Western Region,Lower Than A Level,0-35,0,60,N,Pass
AAA,M,Ireland,HE Qualification,0-35,0,60,N,Pass
CCC,M,London Region,Lower Than A Level,0-35,0,90,N,Withdrawn
FFF,M,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Fail
EEE,M,North Region,Lower Than A Level,0-35,0,90,N,Pass
BBB,F,London Region,A Level or Equivalent,35-55,0,60,N,Pass
GGG,F,East Anglian Region,A Level or Equivalent,35-55,0,30,N,Pass
FFF,M,London Region,HE Qualification,0-35,0,90,N,Pass
BBB,F,Wales,A Level or Equivalent,0-35,0,120,N,Pass
CCC,M,London Region,A Level or Equivalent,35-55,0,60,N,Pass
CCC,F,South East Region,A Level or Equivalent,35-55,0,30,N,Fail
DDD,M,North Region,A Level or Equivalent,0-35,0,120,N,Fail
DDD,F,West Midlands Region,Lower Than A Level,0-35,1,120,N,Fail
DDD,M,East Midlands Region,A Level or Equivalent,35-55,0,120,N,Pass
DDD,F,London Region,Lower Than A Level,0-35,2,150,N,Pass
CCC,M,London Region,Lower Than A Level,0-35,0,150,N,Withdrawn
BBB,F,East Midlands Region,HE Qualification,35-55,0,120,N,Pass
EEE,F,North Western Region,Lower Than A Level,0-35,0,90,N,Pass
CCC,M,East Midlands Region,Lower Than A Level,0-35,0,60,N,Pass
GGG,F,Scotland,Lower Than A Level,35-55,0,30,N,Pass
FFF,M,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,West Midlands Region,No Formal quals,0-35,0,60,N,Withdrawn
DDD,M,North Western Region,A Level or Equivalent,0-35,0,150,N,Withdrawn
CCC,M,North Western Region,Lower Than A Level,0-35,0,60,N,Withdrawn
DDD,M,Scotland,Lower Than A Level,35-55,0,60,N,Withdrawn
FFF,F,South Region,A Level or Equivalent,35-55,0,60,N,Pass
BBB,F,North Western Region,Lower Than A Level,35-55,0,60,N,Withdrawn
EEE,M,Yorkshire Region,HE Qualification,0-35,0,60,N,Withdrawn
AAA,M,South Region,HE Qualification,0-35,0,60,N,Withdrawn
EEE,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Withdrawn
FFF,M,South West Region,Lower Than A Level,0-35,0,120,Y,Pass
DDD,M,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,East Anglian Region,HE Qualification,0-35,0,60,N,Fail
BBB,F,Ireland,A Level or Equivalent,0-35,1,120,Y,Pass
DDD,F,Yorkshire Region,A Level or Equivalent,35-55,0,60,N,Pass
EEE,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
BBB,F,South Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,West Midlands Region,HE Qualification,0-35,0,90,N,Pass
CCC,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
CCC,M,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Withdrawn
DDD,F,North Region,Lower Than A Level,35-55,1,60,N,Withdrawn
CCC,F,North Region,Lower Than A Level,0-35,0,60,N,Withdrawn
EEE,M,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
FFF,M,Yorkshire Region,A Level or Equivalent,0-35,0,90,N,Withdrawn
FFF,M,South West Region,Lower Than A Level,0-35,0,60,Y,Fail
